,Empresa_1,Empresa_2,Empresa_3,Empresa_4,Empresa_5,Empresa_6
2023-11-20,1459098.543333859,1542818.0945059115,496541.58056851674,15793.344559193956,29470.287,446193.424315603
2023-11-21,1142300.839697674,1627397.7356143533,524085.5973020979,10858.312367758186,14481.830999999998,220482.5148717899
2023-11-22,1290416.153100547,1537651.6884520408,544288.2065860095,11021.342785782901,7997.388000000001,282680.9966899363
2023-11-23,1410568.5838902877,1514577.6652492052,627660.0577873373,13219.919999999998,13793.398500000001,324409.135292427
2023-11-24,1316962.0600687636,1426620.8336177678,781027.7340657915,11231.170810938238,15011.566499999997,228791.467438503
2023-11-25,1430548.2972346037,1519316.1233858832,784531.0833168634,15433.73446103593,17807.811,357348.24430814397
2023-11-26,1446746.0787950405,1512154.750569472,736679.4755749054,16631.359795728877,32223.11400000001,401068.54233043396
2023-11-27,1514310.0005860415,1422083.4986986138,652179.991914212,18873.055395683456,31385.402999999995,405225.02641607344
2023-11-28,1038578.9335070202,1315879.649863552,469842.6352714632,14001.092254196647,6844.614,274561.0274379707
2023-11-29,1065727.022816319,1434132.5026556,347202.9203506884,15267.451499312247,7227.7275,229483.36987854334
2023-11-30,1220474.2022324456,1275890.876743131,284387.4826642529,15973.123087896922,16443.399,282285.411299356
2023-12-01,1251812.8118669759,1337783.5604706598,287948.8816662448,16422.406287313435,21770.7105,293712.29243610473
2023-12-02,1447683.2151779255,1220479.4024193638,258811.44338405144,13843.867517630468,24251.230500000005,206690.87834892585
2023-12-03,1341604.0260544175,1287712.9586470283,332122.0382154108,7238.288921200001,32093.071500000002,412924.73448766157
2023-12-04,1449254.1193411541,1345598.8235266355,366877.85763806547,13859.460469483569,37023.483,432612.93270037964
2023-12-05,1217805.1892107516,1345660.1428659407,219917.86868147188,10441.896478873241,13549.158000000001,212995.6408041947
2023-12-06,1138780.5057602995,1379834.226227297,178701.14874873843,7463.587174217655,9506.07,234980.6552300667
2023-12-07,1206353.5453009736,1385600.1638064727,209992.93266807366,6174.196981132077,9196.1625,171729.60021358478
2023-12-08,1274238.4802397494,1375355.4082433553,202405.58903002637,5374.678202939783,7535.587499999999,208001.13851849388
2023-12-09,1460412.7938335624,1464660.5413157626,222575.35286078704,5357.426703296704,9041.907000000005,224291.3795180777
2023-12-10,1671178.9886537679,1526082.0043194972,249040.5132580137,6421.425496909178,22539.342000000004,356249.4712489886
2023-12-11,1499776.6067250846,1436531.049103877,286700.34343729797,6609.203020594967,39569.27099999999,349967.00994588115
2023-12-12,1014136.6932075942,1334902.1297664605,275029.269847096,7093.63347826087,10787.048999999999,202959.93794101264
2023-12-13,1284157.7901649792,1461815.082433532,307011.2626442509,3435.0848444231688,8988.8505,234534.12648155782
2023-12-14,1371612.7756946618,1380535.584487704,303520.9207587521,6004.031653129478,9881.550000000001,244675.45015822674
2023-12-15,1287746.919874227,1335662.2381249217,283668.1084554141,7612.431266540645,15088.794000000004,175653.99628632184
2023-12-16,1556099.9931867681,1509319.3234420046,283982.60883534135,3871.642976919454,18638.55,248258.38868804532
2023-12-17,1672946.9412892056,1574239.3200781096,397390.76208081236,5905.93462420784,25585.391999999996,279752.34229413414
2023-12-18,1797420.5738027128,1776320.1052901484,567776.7546371114,16936.060497131937,30657.196500000002,413126.5368337493
2023-12-19,1488028.0687448632,1665405.5937293412,764511.9130866285,5231.073881453155,20511.413999999993,322996.91677410423
2023-12-20,1722786.1386165807,1619814.0584268612,823078.0634149628,6601.9995851423055,13957.870499999999,401597.1339888685
2023-12-21,1713042.142854685,1568628.3325976536,938856.4474918612,9235.805566811383,18292.3545,386349.1972997111
2023-12-22,1503439.419030064,1605693.121666159,972702.8579356006,8728.728046198268,17204.922,332575.0844220802
2023-12-23,1570049.0880697197,1910684.623667061,969374.8387873814,5507.22578313253,22769.6805,423050.13142621715
2023-12-24,1807613.1562696076,2236515.589664716,955109.4788868434,5992.101428571428,19137.468000000004,611016.9204098766
2023-12-25,1887610.0780759142,2358460.4535833667,931779.2791779537,5992.101428571428,30265.903499999993,668261.9830721605
2023-12-26,2228223.962757619,2429590.806313322,1114239.5442294104,8984.729031476996,41719.702500000014,637141.0196755592
2023-12-27,2200914.123830683,2594027.3836620795,1213340.8171745844,6978.373338185347,50096.224500000004,708452.8538886177
2023-12-28,2312137.3087043935,2603804.0925756805,1103838.5417427416,6675.982785299806,35172.270000000004,719750.7088704854
2023-12-29,2174856.4046537406,2783804.306233388,1272284.0189987815,6604.603971803597,32966.64,587478.563431501
2023-12-30,2713556.0434928453,2780262.742362348,1378831.5695781694,6360.479552964043,32294.209500000004,701297.0552705125
2023-12-31,2843514.50862487,2807830.0472752415,1575513.0604357843,7300.982720624087,39904.3155,821457.4262828771
2024-01-01,1643353.19371323,925464.0375134348,48260.533958024,0.0,0.0,0.0
2024-01-02,1181297.1509093463,726244.9041287163,26091.35098278422,0.0,0.0,0.0
2024-01-03,747300.684197199,831497.2267123178,23875.44504193587,0.0,0.0,0.0
2024-01-04,845151.2893767811,815634.7199633659,18216.19269754003,0.0,0.0,0.0
2024-01-05,753894.7814748837,836806.1828763259,19626.443544731697,0.0,0.0,0.0
2024-01-06,635083.6926705531,820368.3911821496,20677.511753478084,0.0,0.0,0.0
2024-01-07,661746.1289474875,862776.5506337408,7250.72055456109,0.0,0.0,0.0
2024-01-08,595965.7464385295,719359.8048251785,7259.245145754118,0.0,0.0,0.0
2024-01-09,593373.6877850324,646641.0355410675,0.0,0.0,0.0,0.0
2024-01-10,259769.10989954788,534800.7575459322,0.0,0.0,0.0,0.0
2024-01-11,248611.31965344047,537652.8115777621,0.0,0.0,0.0,0.0
2024-01-12,234928.33736753938,489045.8294729857,0.0,0.0,0.0,0.0
2024-01-13,215803.8847327599,487301.94877790485,0.0,0.0,0.0,0.0
2024-01-14,354296.9573660928,523798.35378030187,0.0,0.0,0.0,0.0
2024-01-15,474222.67398539936,553563.7512499058,0.0,0.0,0.0,0.0
2024-01-16,479749.5700354917,539189.5795894708,0.0,0.0,0.0,0.0
2024-01-17,290650.37601856486,544238.2352151503,5127.552524457387,0.0,0.0,0.0
2024-01-18,259011.66905067425,584399.0679205531,0.0,0.0,0.0,0.0
2024-01-19,244735.21115603275,571305.6464475798,0.0,0.0,0.0,0.0
2024-01-20,249271.32464949123,597268.3078402586,0.0,0.0,0.0,0.0
2024-01-21,384092.4643829908,599530.8666384136,0.0,0.0,0.0,0.0
2024-01-22,375077.82590312214,524516.1608423182,0.0,0.0,0.0,0.0
2024-01-23,366540.85311110324,557382.590363184,0.0,0.0,0.0,0.0
2024-01-24,152487.71710324072,439909.88428520784,0.0,0.0,0.0,0.0
2024-01-25,141928.9902652575,439095.9587192556,0.0,0.0,0.0,0.0
2024-01-26,145134.82242982893,435282.09541987535,0.0,0.0,0.0,0.0
2024-01-27,148995.00856566036,382667.4646889354,5119.641309040764,0.0,0.0,0.0
2024-01-28,199672.60198009506,441823.4442643594,40981.01545025779,0.0,0.0,0.0
2024-01-29,242273.22326342444,427237.14825729106,58424.8992912825,0.0,0.0,0.0
2024-01-30,427851.499943857,411251.63326729025,89116.37767381856,0.0,0.0,0.0
2024-01-31,381642.093729557,384816.0374477172,50735.98436158404,0.0,0.0,0.0
2024-02-01,191190.7904471699,455614.8504663116,10234.791137510669,0.0,2836.7639999999997,0.0
2024-02-02,175483.42492444388,417273.04119177896,0.0,0.0,1915.1474999999998,0.0
2024-02-03,161815.49799889253,467370.7088754398,0.0,0.0,2844.6389999999997,0.0
2024-02-04,257612.31999722403,852631.1174731562,9386.049518941909,0.0,1228.6784999999998,0.0
2024-02-05,334717.9223209171,1012359.4534628346,9385.531941392304,0.0,2221.4325,0.0
2024-02-06,344376.620693619,1064618.6351343945,9380.155859808741,0.0,9783.343499999999,0.0
2024-02-07,244695.7030166069,899374.1231161497,9506.319392471934,0.0,373.233,0.0
2024-02-08,246710.99447770687,530486.627934062,0.0,0.0,3564.8655,0.0
2024-02-09,215999.50351460857,504620.96878582647,0.0,0.0,1643.166,0.0
2024-02-10,230048.51636917514,598918.6455806624,33775.96641161474,0.0,2736.4049999999997,0.0
2024-02-11,296258.8548528778,673019.3172299954,33779.54675645677,0.0,4915.764,0.0
2024-02-12,493424.43546134344,726902.9042437235,38904.99600873433,0.0,11815.702499999998,0.0
2024-02-13,643154.6899333451,808244.93634425,38919.2294770341,0.0,12329.320499999998,0.0
2024-02-14,594750.4825033202,750981.4523890535,51814.39782469241,0.0,2890.7655,0.0
2024-02-15,728107.6463119257,775202.1484170699,38122.254044653826,0.0,5799.706500000001,0.0
2024-02-16,761413.6442994263,741880.2766262228,0.0,0.0,5051.728499999999,0.0
2024-02-17,754782.0474968675,733263.9908626783,0.0,0.0,9800.636999999999,0.0
2024-02-18,710398.8443954407,867359.7684086964,6000.701240155824,0.0,6696.879000000001,0.0
2024-02-19,630409.0724256757,814689.3747070315,6000.373800461789,0.0,3674.5485000000003,0.0
2024-02-20,661694.7954815953,800164.098547254,5997.731918791174,0.0,7061.911500000001,0.0
2024-02-21,344759.95643156266,717338.2223645094,0.0,0.0,5524.585500000001,0.0
2024-02-22,282081.5662140916,615847.2262917254,0.0,0.0,5887.066499999999,0.0
2024-02-23,308204.24242344126,584384.5710548331,0.0,0.0,6252.9704999999985,0.0
2024-02-24,372736.8682115069,539649.734923906,0.0,0.0,7197.371999999999,0.0
2024-02-25,565959.542080587,608173.1291140884,25555.22782838515,0.0,9579.139500000001,0.0
2024-02-26,677156.3562928817,622040.8751473003,65326.62661092444,0.0,7245.7875,0.0
2024-02-27,716662.0356513673,638057.7543450836,73679.24281086499,0.0,22886.5245,0.0
2024-02-28,392329.5457553845,570852.5552557269,60825.94301885164,0.0,3627.3720000000003,1655.031
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,343630.85741668806,492750.5489439056,703.5035709729862,5696.739230769231,9790.4625,71158.03954391327
2024-03-02,333135.30219745554,569762.0536811689,0.0,5691.954468704512,3494.8619999999996,88296.95555362575
2024-03-03,437211.7762075559,621350.495183555,0.0,3426.8942000966645,9292.0065,64759.57689733839
2024-03-04,738101.7465425342,667675.6216207596,0.0,3425.3815701292488,4010.16,97383.43548821053
2024-03-05,943930.6926979705,679354.7676788516,0.0,2791.684376199616,3477.1695,180767.55015050506
2024-03-06,1061632.1588990786,849867.5668431357,5986.378647277192,4886.238886756238,6044.1255,268668.01137775904
2024-03-07,562494.983129143,754872.4860983802,5986.378647277192,2727.1020966969845,4626.174000000001,100891.08314132506
2024-03-08,468603.9304470066,798424.7216691772,0.0,3123.5093791157096,3531.1815,92808.58297975404
2024-03-09,499968.4359910177,845361.5490598916,0.0,2814.6687856141994,4607.652000000001,88419.01067084704
2024-03-10,484352.50734626054,894732.769698707,0.0,3475.523294117647,7735.5914999999995,78533.8989843268
2024-03-11,691205.204493708,950039.088118312,5097.776340115253,4445.963117254528,5256.047999999999,110227.07147479424
2024-03-12,1121121.868291756,1099343.4586885588,5103.072955259157,20613.34623853211,4970.616000000001,211509.22877856257
2024-03-13,1426440.3647639425,1246585.8343243727,23864.25147258042,5769.974987928536,23620.054500000002,390237.1537146181
2024-03-14,1327529.9427534966,1193679.5815490533,18760.468149353317,5417.494227799229,10908.807000000004,392747.77990648523
2024-03-15,736618.8568342075,1177468.8822980404,5108.448161036629,2158.2318783196524,3149.5485,160741.3795862561
2024-03-16,758076.1044109819,1132430.0514543795,0.0,2906.689479768786,3391.7729999999992,158440.9141329339
2024-03-17,859918.3270485513,1160430.5222781105,0.0,3894.858303354399,4548.1065,172976.60409704834
2024-03-18,928544.9669879911,1240106.8934301324,5111.211041540099,5820.272765957447,7768.319999999999,204538.85051037572
2024-03-19,1224256.9336002865,1271533.799234727,5109.057187808227,5188.784187866927,7519.406999999999,302292.234887606
2024-03-20,1343064.6273465736,1294163.0497461024,10486.42125210968,5188.784187866927,12326.979,366153.66813590005
2024-03-21,971871.8317217423,1216603.4648682817,5373.659572927623,5497.29362035225,4547.434499999999,302449.9505121931
2024-03-22,868953.7541779971,1214810.6086953012,5373.659572927623,8158.5193359375,3755.7135,295132.48242550885
2024-03-23,713335.0198079806,1183774.126921782,5372.646424717927,10051.420763247446,6138.6675,261639.16457674885
2024-03-24,696760.7220193596,1211866.5530643186,5370.236309017047,4631.379379844961,3241.7595,202560.4483093678
2024-03-25,995221.9044424366,1151429.4688403553,5368.6919541878215,5290.517122232917,4807.424999999999,207881.0584504478
2024-03-26,1094081.012678635,1164782.8423192005,31135.9165631464,5290.751136801541,3643.4474999999998,296333.96995463787
2024-03-27,1395543.9033267503,1313109.5069997387,19810.992299216996,5926.707052023121,5986.049999999999,345267.34586780437
2024-03-28,1155089.3392976078,1360800.2844711095,17346.769000683802,3988.9140655105975,13912.164000000002,296590.09715325857
2024-03-29,1182597.6163494508,1389685.1456407993,23949.633008639037,4614.595019455253,5002.052999999999,367859.48689279804
2024-03-30,1104987.5541867584,1382323.2483939382,22913.194710006468,5609.855533980583,9054.381000000001,397620.14873067994
2024-03-31,976609.1087049055,1495549.9406895551,23526.98533087111,5609.855533980583,5779.9035,301117.1033260526
2024-04-01,1639918.9996371786,1537206.2081167346,61153.36674190025,8595.699029126214,9725.1315,485506.134643854
2024-04-02,1674435.9307753907,1555039.1098762292,90892.66685596408,6568.810261881668,9025.0125,505179.6291700035
2024-04-03,1615979.550047324,1494540.450135906,113891.31590583667,6194.4760038797285,14024.293499999994,458818.0270974395
2024-04-04,693424.5743599077,1246096.0349811935,32030.344719087494,3979.5898351115425,8292.385499999999,178657.95438781707
2024-04-05,866689.9512753309,1322507.6608591194,22337.44111394248,3974.1515459882585,9873.391499999998,319901.3729941294
2024-04-06,970103.2532289631,1314779.00774951,81851.12297455968,4679.705098814229,9433.724999999995,354075.50865919597
2024-04-07,976265.113331241,1289119.6370529376,73938.89583135374,6598.088948412698,8285.487000000001,352034.38211257284
2024-04-08,1087283.410218837,1338927.4985659576,78817.94436640675,3999.6598412698413,9594.647999999997,366163.6785844919
2024-04-09,1077754.5123995743,1224256.9326354915,128498.2337201695,4706.062471501817,4550.4375,370393.14366519003
2024-04-10,990337.8548344859,1151731.2821300225,181444.75275573693,6933.7872908366535,9214.757999999996,327134.58567424945
2024-04-11,632207.3836169045,977190.1876300473,65935.53691074716,7028.0699003984055,4639.53,164344.53308128825
2024-04-12,582942.1925884812,1064166.3507481723,50374.1350296182,7226.307936507935,6892.6095000000005,195872.89065863207
2024-04-13,587987.8463046175,1082158.4856861574,56709.07299112236,6124.802643106023,6451.9665,209055.07168449863
2024-04-14,595185.4050062209,1050919.5490097033,56931.68358795721,10756.681175884405,4605.971999999999,148165.85890975667
2024-04-15,814115.428706503,1088214.59615239,39947.297605300526,5199.01403990025,8699.8695,153601.17172262864
2024-04-16,963106.3892775063,1094174.3831604372,67164.52623507477,5927.664378481457,5081.0865,347010.42811060365
2024-04-17,1066417.2465453902,1125468.1534581217,42443.887885783115,6592.425502008033,5538.119999999999,398377.0712661216
2024-04-18,709974.9658704278,1017011.3058674167,63433.78335574849,5268.647389558233,1604.1584999999998,188098.52786018976
2024-04-19,775459.4839067605,1062159.100357304,31889.820089326036,7536.8000315327545,5141.5245,164546.70049307583
2024-04-20,803628.3983254255,1055106.6247804244,8474.260726659235,6567.692725896013,5921.874,214630.46394105317
2024-04-21,818305.6723192614,1071463.9128463997,3479.423440914482,6787.23935613682,8331.8655,200498.068088165
2024-04-22,911761.70090483,1154708.168907816,26508.989606591007,7064.552767991947,9503.5815,249554.81435443292
2024-04-23,1270702.4813152854,1086599.8616443584,34028.05453658045,6446.5529577464795,9985.163999999999,340454.8233241147
2024-04-24,1325465.6082601242,1124067.2339916518,44513.18402609811,5225.030945674045,25046.112,368849.08873356326
2024-04-25,1060343.2907754001,1133412.0745465502,34041.32425263369,4889.638068410463,4351.0425000000005,191121.8885794383
2024-04-26,1004444.1941216396,1097323.5760631573,20083.861417795993,4360.286183282981,4677.7919999999995,221961.36182390084
2024-04-27,950610.3516965694,1066420.1484664911,26079.422920053352,3592.6445335350477,6572.674499999999,187060.44608523807
2024-04-28,915347.8625443372,1087152.9942854946,34857.720381726336,2885.5014021031548,6771.2925000000005,203272.1567627698
2024-04-29,949212.7199496968,1086675.7574597704,72752.28504091897,7756.432323485227,7072.6844999999985,214229.46269427973
2024-04-30,1197128.5800504722,1093062.1607675056,528264.1415734659,6280.904226333229,7199.944499999999,349263.0051166794
2024-05-01,1441312.2399339245,1089688.615456218,552515.2157825233,7090.827521154803,19552.669500000004,384216.155255202
2024-05-02,1005607.3771140121,985451.9541920001,530441.8453980037,4624.126844201095,6214.876500000001,164583.1422943804
2024-05-03,834663.6120702773,1064710.2953743187,513998.6035751177,4261.535649157582,10660.345499999998,151618.13886127382
2024-05-04,848040.1485174068,1029344.4969905176,507909.49775614165,6889.6676919266965,5033.784,185107.2312876543
2024-05-05,866864.2959213872,1057521.6568532248,62527.29472744203,3952.7483853392773,6050.982000000001,170630.9266662546
2024-05-06,1016793.7297360096,1144525.346793583,61337.56787969442,5981.107722772277,5521.214999999999,161194.2937758875
2024-05-07,1257324.2966401936,1217699.018371608,104014.03084334188,4566.390499014061,5755.6485,313915.8133915318
2024-05-08,1369275.8569111861,1279745.2767529418,85456.12174823372,5193.959435084242,12874.963499999998,361550.0810948384
2024-05-09,874331.9315102206,1219006.8034432577,76396.69342819492,6168.974055415617,1492.9319999999998,227812.33248199048
2024-05-10,754928.1295149574,1290824.081522906,54932.88540185694,6228.383895582329,747.3480000000001,221588.83617554203
2024-05-11,790228.433180305,1275603.4660344443,41454.73610732696,3901.115010060362,3104.2515,218384.965459117
2024-05-12,872187.376229509,1261182.0893090633,40705.601969224575,4563.067726358148,4149.348,210838.37244206635
2024-05-13,1259254.1246089463,1343717.2329216292,55685.87509011909,6192.786137381781,4699.684499999999,217703.51700607152
2024-05-14,1418491.1404050945,1457113.252928238,64950.949637702804,4826.775967729869,5690.558999999999,326482.24372104043
2024-05-15,1318708.1878044347,1441375.9955248297,71290.22969550363,10193.733013972058,19261.042500000003,383758.53217561555
2024-05-16,945241.9314631288,1368829.5885306387,52489.47078854835,7149.022435129738,3727.6575,154100.60785206608
2024-05-17,1185213.4756113626,1305812.312601313,57502.988299209464,6681.972056451612,7051.7475,270266.9730090133
2024-05-18,1111106.5131206077,1326932.5576102203,44934.1494621814,7653.685656565657,5021.194499999999,260487.49146948897
2024-05-19,980073.6325640812,1260401.6889585285,44479.18450623143,4696.03578920827,5435.7029999999995,230331.9423995904
2024-05-20,1151145.2346760416,1324636.2985943947,39722.222803396646,7476.5524346076445,15721.723500000002,236342.40940532848
2024-05-21,1276640.0329695495,1391839.7708872415,122715.0801689184,7035.247122736417,9347.404500000002,415620.3667084153
2024-05-22,1326988.2849595845,1450790.2753437962,112087.27754992204,7492.432997987927,15777.079500000002,449947.2350822397
2024-05-23,1001072.416262423,1382614.5403017954,60186.96965897088,5223.255935613682,6026.958,260470.82915195404
2024-05-24,1138970.4583714637,1316356.9668361756,26069.678003621546,5222.378195488722,2324.7419999999997,311300.146291414
2024-05-25,1153214.2908320383,1305979.6241376365,27829.724394767178,5885.350503271262,3181.4999999999995,290000.2650402575
2024-05-26,849959.442322866,1332807.7760386486,22744.98681561997,5201.063856209149,7700.8365,210697.09156035865
2024-05-27,1039923.4254267657,1385374.289713981,41898.26239367933,8036.136869652742,11640.846000000005,226196.3401342165
2024-05-28,1440114.748786164,1369833.0216112565,49134.92692025978,9634.731334002003,11940.820500000003,343405.9808032101
2024-05-29,1470802.3914354828,1268489.4679380541,30587.294668474635,9209.971530485276,30374.463,452042.62248712976
2024-05-30,1115294.8338914309,1114827.8036027225,36167.89846857189,8502.26377593361,5714.614500000001,279757.4880566652
2024-05-31,931493.3803802249,1152332.3648395152,19975.77687338022,11710.605737211636,5261.098500000002,242217.58007119852
2024-06-01,931840.7810389984,1202462.1248069108,15952.64356925823,8452.016064257028,9344.9055,279825.3936904217
2024-06-02,875401.4536939058,1316628.6281836017,20314.611390471502,10188.14437405732,9330.457499999999,222754.00011124677
2024-06-03,964827.8939724123,1253816.1442612626,19621.989196388626,10222.277003501757,10216.814999999999,280351.4922349294
2024-06-04,1279959.0180077981,1294561.254862678,31435.22704466647,5632.997411081477,5746.9755000000005,378335.01929712604
2024-06-05,1310623.4551506673,1228900.799287653,0.0,4926.3392422731795,5212.8615,372837.27395927336
2024-06-06,911657.7231215579,1193495.5271820226,32526.554086887165,3735.3364007976074,4741.401,166063.66714164655
2024-06-07,1025959.9399578783,1267487.7968899072,50823.1160818524,1779.9951580531863,5560.401,264603.8325252849
2024-06-08,1056413.7613220445,1170540.6727484348,70238.32971022636,2416.20980798383,7450.968,268490.5831408799
2024-06-09,1115218.3090907703,1281819.1398196702,66413.44465878668,5020.708882144662,6340.026,240110.08976047894
2024-06-10,1302476.2228467388,1368262.128117819,56886.60401925878,5105.711260162601,11647.8705,199821.5506910211
2024-06-11,1449695.1259387417,1237558.0564628218,65950.72128915117,4165.0711675126895,13140.834000000004,395978.44884051953
2024-06-12,1549185.9267596263,1231909.2806400955,40917.17607455762,4873.555166566804,28419.6885,437682.46620430256
2024-06-13,1073491.9325988581,1276676.9805622285,28908.334400767504,4740.410653728294,11331.3375,227136.26017603878
2024-06-14,1297400.686083695,1417840.8450348736,64422.004039146814,5575.422132796781,7086.985499999999,268109.8350745135
2024-06-15,1262868.6746390508,1411557.5447819377,53262.53682114243,8061.80216080402,7410.437999999999,321194.4472888253
2024-06-16,1229070.0035774726,1449616.7485640345,46049.36381307613,8911.45383697813,14692.8705,326300.89296593546
2024-06-17,1362775.7978641863,1484706.4635617547,82187.17335105724,8912.926957605983,15116.724000000004,290874.86922288476
2024-06-18,1440171.802918618,1565930.3018884498,137581.6123556743,10006.91570144695,11823.882000000003,386133.446259198
2024-06-19,1419704.7761946616,1578774.7960448763,180859.11443835293,7640.761557296767,16608.301499999998,373235.31445570034
2024-06-20,1119824.399087189,1487688.161097841,163574.23016603678,7244.092948090107,7269.024000000002,236771.58660368493
2024-06-21,1401535.6903947287,1643741.8740902217,128968.61901552678,7635.171207729468,8438.22,267596.50240074965
2024-06-22,1429409.2048233356,1684756.377170751,127073.86448420788,7049.055145631069,9148.314000000004,332265.8586407768
2024-06-23,1468712.4675728143,1676782.1429126214,189972.7234951456,5419.334044725328,8554.475999999999,259224.2872738587
2024-06-24,1425258.3387197638,1680981.3326623624,287528.6541448239,6653.56913580247,17307.339,292955.391708353
2024-06-25,1467742.5106515877,1589546.361717982,468282.59972074756,8094.95101796407,20632.29,379348.52302728913
2024-06-26,1533197.2779131413,1649018.5190348292,456436.8837088929,12725.111810579288,32077.405499999997,390849.5334461274
2024-06-27,1384634.2519563749,1535966.5661757828,397095.2773337888,10272.950700739428,10589.838000000003,191965.60261408688
2024-06-28,1313983.0282027416,1574573.6605480756,332556.3367805749,6904.748746841839,7629.866999999998,308043.32077401114
2024-06-29,1121095.0769004195,1573907.514481382,268045.56434395997,7469.174949494949,12187.192500000005,278589.00372211885
2024-06-30,1700891.4961543623,1577587.8244214156,325026.1595242567,8175.199570923774,11593.932,237043.54892201643
2024-07-01,1731382.3958047405,1908878.2542799897,373114.17166509375,9733.791658291457,10784.865,222171.96502878494
2024-07-02,1849600.9220193594,1872335.3560348034,332763.9587240156,9361.89465463547,12426.277499999998,385653.444522878
2024-07-03,1713652.774533261,2035539.5529569525,344249.4759530463,12314.634638042935,28298.780999999995,393595.9578248024
2024-07-04,1099141.4497420744,1917399.5391647294,331506.0370677952,11235.700094857712,7100.561999999998,259879.2439607123
2024-07-05,1370438.5500311437,1882672.461595456,207338.16450690737,5838.0606036217305,6102.5999999999985,279057.4104657045
2024-07-06,1409513.4476310876,1761667.4791194913,216683.48677975225,1544.675138539043,8306.171999999999,286049.88358168956
2024-07-07,1285950.5299584956,1843203.825396203,91092.97730219814,5126.956713426855,11501.752500000004,231405.27373809204
2024-07-08,1347414.7300317534,1909343.2607094136,138059.49582576205,5320.707743871936,16921.821,231111.14914338605
2024-07-09,1472885.1064592467,2095549.9706127536,218080.6058232249,7085.2845,17052.997499999998,342866.4429634631
2024-07-10,1658455.2432898516,1991452.9636772107,266173.27425701,9852.911712846348,22406.947500000002,384482.1845988905
2024-07-11,1480015.8507887255,1993180.1324006545,186846.68642625085,6139.0803022670025,6359.9235,238687.70369720602
2024-07-12,1423365.2731503984,1856758.099843549,132576.66062528116,7038.902173038228,8867.197499999998,310575.33778672
2024-07-13,1447941.2660764586,1798442.5773440711,151052.11678068407,6496.072216624686,8747.539499999995,350964.106735775
2024-07-14,1503762.5800324318,1779709.1937240888,164199.01523635667,3634.6090795397695,13135.100999999997,307577.5048430904
2024-07-15,1597631.557214128,1791848.7153603237,165179.43696821807,3668.5108597285066,11942.259,293068.21961566276
2024-07-16,1649897.9368545471,1854913.803980064,205200.51215405646,4041.7350451354064,27864.070499999998,329403.5259823882
2024-07-17,1584070.270036909,1896891.1279271073,167525.59893827853,13021.403530591773,40012.05600000001,354640.23854271555
2024-07-18,1286807.6089101948,1739105.698941489,139655.46316350068,7558.856930792377,11872.560000000001,333481.42699155497
2024-07-19,1532689.3600116344,1714265.6900756224,112708.82704170258,13533.351612090679,14797.723499999995,422541.4198455702
2024-07-20,1462801.1401130273,1695603.4158155841,99263.04270030269,12280.999500000002,17552.5035,388601.12549999973
2024-07-21,1455259.8369408054,1687556.408999996,20964.0585,13525.477799304523,15193.279500000002,361390.6575993804
2024-07-22,1472071.52756938,1763317.527672686,275672.4106037309,13459.64870728083,17894.981999999996,313360.3768823268
2024-07-23,1523429.6777365343,1820635.7024560333,268224.43881851545,14672.376778989097,19463.0625,399342.9404271302
2024-07-24,1492858.620929974,2008358.631586825,268235.4455592333,15468.80985133796,30303.304500000006,401500.01976274955
2024-07-25,1354491.9795734647,1834559.492549106,288628.64261788194,18707.86109239535,7915.960499999999,285789.15567379544
2024-07-26,1426887.8816092224,1785016.3055431794,288628.642617882,14271.243711683099,13160.689499999999,363879.14252459584
2024-07-27,1495143.6161078284,1652913.2509493663,284744.28175690933,15933.462131139357,16755.942,349725.88709630695
2024-07-28,1489730.4593228262,1705513.8971237782,320783.78791805037,11996.23565700556,9591.2355,357937.3858246984
2024-07-29,1637282.7395289594,1722706.3926200077,81479.13284477148,7329.8553206204415,11532.507000000005,314873.2383291152
2024-07-30,1675691.5567063417,1679762.7534462644,128650.95110732458,13207.774425542208,20714.998499999994,310143.60374103027
2024-07-31,1769075.3657082955,1650435.9987261156,206741.2511198904,12921.493296828185,28447.377,337385.5477384503
2024-08-01,1402036.4177473183,1704023.34646134,146311.87676852374,9950.101464014764,4015.599,213855.58110779637
2024-08-02,1530065.870924776,1869115.416628233,195026.565534145,8561.124112015319,7406.343,294939.6712990352
2024-08-03,1413062.0926078972,1929070.7204320857,223374.27733919534,9338.233971388276,3671.8185,294255.5209953657
2024-08-04,1300957.9500926852,1928632.6865746486,225005.93656256297,11542.409891413632,9309.961500000001,326230.5019967826
2024-08-05,1519237.9141785651,1988865.0777176688,354065.6050955157,11980.156938866534,3769.3109999999997,311432.2573089547
2024-08-06,1622285.8872089284,1965495.4350090944,274102.0032702571,11605.825246747256,9873.769500000002,396656.18551113206
2024-08-07,1638997.518409633,1973116.6072819459,240993.67530650838,9122.499974811082,19795.4295,426570.05752304394
2024-08-08,1121113.9918617823,1836176.6488532003,285823.9412267365,8769.436473551637,13881.9345,236114.22565785053
2024-08-09,1240889.672710231,1885087.0114097847,206564.85971173097,5038.236,5119.621499999999,264291.1456310082
2024-08-10,1252059.2857798827,1789922.625911758,196477.20943425468,8211.91041704876,6041.468999999999,206786.284474702
2024-08-11,1213998.336198829,1795044.5097344548,184509.3619126032,6358.72119402985,3232.488,185718.90915498557
